,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
17100,Tennessee,US,2021-10-24 04:31:17,35.7478,-86.6923,0,0,0,,47.0,18634.14228426454,10230166.0,,1.2690973613776346,84000047.0,USA,149800.92760852195,
17101,Texas,US,2021-10-24 04:31:17,31.0545,-97.5635,2525,177,177,,48.0,14516.544608525603,34582036.0,,1.6678228642022237,84000048.0,USA,119265.33979084824,
17102,Utah,US,2021-10-24 04:31:17,40.15,-111.8624,0,0,0,,49.0,16809.172172561208,4415808.0,,0.5804470258584696,84000049.0,USA,137737.54989928126,
17103,Vermont,US,2021-10-24 04:31:17,44.0459,-72.7107,253,0,0,,50.0,6181.679484734505,2250386.0,,0.9099629274362896,84000050.0,USA,360645.139577781,
17104,Virgin Islands,US,2021-10-24 04:31:17,18.3358,-64.8963,8,0,0,,78.0,6650.632061751874,202394.0,,1.0933557611438185,850.0,VIR,188680.6876235224,
17105,Virginia,US,2021-10-24 04:31:17,37.7693,-78.17,0,0,0,,51.0,10717.040170609427,9787200.0,,1.4941705702619827,84000051.0,USA,114664.38068968039,
17106,Washington,US,2021-10-24 04:31:17,47.4009,-121.4905,0,0,0,,53.0,9330.54476274322,9842443.0,,1.1894256387304352,84000053.0,USA,129252.54497994915,
17107,West Virginia,US,2021-10-24 04:31:17,38.4912,-80.9545,873,0,0,,54.0,14835.780770215835,4205354.0,,1.6033609273391283,84000054.0,USA,234654.5233175627,
17108,Wisconsin,US,2021-10-24 04:31:17,44.2685,-89.6165,0,0,0,,55.0,14899.473313050865,11342399.0,,1.0673051208513542,84000055.0,USA,194805.11071486602,
17109,Wyoming,US,2021-10-24 04:31:17,42.756,-107.3025,0,0,0,,56.0,17308.413346487916,1043401.0,,1.1470042126699542,84000056.0,USA,180282.46644976575,
17110,Alabama,US,2021-10-25 04:31:58,32.3182,-86.9023,414,1,1,,1.0,16724.04773631833,5978039.0,,1.8788772345736824,84000001.0,USA,121921.54691287398,
17111,Alaska,US,2021-10-25 04:31:58,61.3707,-152.4044,0,0,0,,2.0,18217.881333342448,3260409.0,,0.5237409208235788,84000002.0,USA,445688.0984765121,
17112,American Samoa,US,2021-10-25 04:31:58,-14.271,-170.132,0,0,0,,60.0,5.3917075537822825,2140.0,,0.0,16.0,ASM,3846.084721698028,
17113,Arizona,US,2021-10-25 04:31:58,33.7298,-111.4312,1484,11,11,,4.0,15797.069730833058,13422057.0,,1.8143646331960368,84000004.0,USA,184401.41305122868,
17114,Arkansas,US,2021-10-25 04:31:58,34.9697,-92.3731,246,14,14,,5.0,16907.824365001838,4052900.0,,1.6229458397436525,84000005.0,USA,134299.6430517025,
17115,California,US,2021-10-25 04:31:58,36.1162,-119.6816,1144,9,9,,6.0,12336.314259007902,99679827.0,,1.4637843143047526,84000006.0,USA,252275.92737568828,
17116,Colorado,US,2021-10-25 04:31:58,39.0598,-105.3111,0,0,0,,8.0,12513.509909118946,11822358.0,,1.1141794565790568,84000008.0,USA,205294.32153166944,
17117,Connecticut,US,2021-10-25 04:31:58,41.5978,-72.7554,0,0,0,,9.0,11225.632045891396,10486480.0,,2.183516313282995,84000009.0,USA,294127.23295487853,
17118,Delaware,US,2021-10-25 04:31:58,39.3185,-75.5071,296,0,0,,10.0,14618.9425774623,2345124.0,,1.449906570942861,84000010.0,USA,240830.8378621514,
17119,Diamond Princess,US,2021-10-25 04:31:58,,,0,0,0,,88888.0,,,,0.0,84088888.0,USA,,
17120,District of Columbia,US,2021-10-25 04:31:58,38.8974,-77.0268,0,0,0,,11.0,9010.002139570868,2179397.0,,1.865131785871548,84000011.0,USA,308806.2469801587,
17121,Florida,US,2021-10-25 04:31:58,27.7663,-81.6868,0,0,0,,12.0,17127.786786848166,41466197.0,,1.5984892329029503,84000012.0,USA,193065.95010451987,
17122,Georgia,US,2021-10-25 04:31:58,33.0406,-83.6431,0,0,0,,13.0,15308.790089647931,12216157.0,,1.7545845666202575,84000013.0,USA,115057.64628573242,
17123,Grand Princess,US,2021-10-25 04:31:58,,,0,0,0,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
17124,Guam,US,2021-10-25 04:31:58,13.4443,144.7937,35,0,0,,66.0,10682.035450499001,242725.0,,1.2939634042068062,316.0,GUM,147796.6741562087,
17125,Hawaii,US,2021-10-25 04:31:58,21.0943,-157.4983,163,3,3,,15.0,5886.902205849116,2502140.0,,1.0653741406821753,84000015.0,USA,176720.7770193916,
17126,Idaho,US,2021-10-25 04:31:58,44.2405,-114.4788,242,0,0,,16.0,15961.646610503814,1002369.0,,1.1965152763413909,84000016.0,USA,56090.23734447264,
17127,Illinois,US,2021-10-25 04:31:58,40.3495,-88.9861,0,0,0,,17.0,13264.928537106072,34492598.0,,1.6671346676915095,84000017.0,USA,272199.2206171473,
17128,Indiana,US,2021-10-25 04:31:58,39.8494,-86.2583,1102,0,0,,18.0,15051.42658015136,14264887.0,,1.6253904341776086,84000018.0,USA,211889.82414267867,
17129,Iowa,US,2021-10-25 04:31:58,42.0115,-93.2105,0,0,0,,19.0,15100.33057903628,1702191.0,,1.43736907725439,84000019.0,USA,53950.974146373934,
17130,Kansas,US,2021-10-25 04:31:58,38.5266,-96.7265,0,0,0,,20.0,14748.56469299224,1810571.0,,1.4464521774749108,84000020.0,USA,62148.15842027327,
17131,Kentucky,US,2021-10-25 04:31:58,37.6681,-84.6701,796,28,28,,21.0,16432.20083475223,7240413.0,,1.3020730463115195,84000021.0,USA,162062.2861162847,
17132,Louisiana,US,2021-10-25 04:31:58,31.1695,-91.8678,0,0,0,,22.0,16254.34467519963,9642522.0,,1.9138971270368736,84000022.0,USA,207419.85986042832,
17133,Maine,US,2021-10-25 04:31:58,44.6939,-69.3819,0,0,0,,23.0,7511.24078642357,2892458.0,,1.111254172155259,84000023.0,USA,215178.70693015688,
17134,Maryland,US,2021-10-25 04:31:58,39.0639,-76.8021,717,10,10,,24.0,9198.022389540962,13855612.0,,1.9432350926030824,84000024.0,USA,229182.02749732038,
17135,Massachusetts,US,2021-10-25 04:31:58,42.2302,-71.5301,0,0,0,,25.0,12225.631240204033,30462321.0,,2.2442241874463007,84000025.0,USA,441963.11557644594,
17136,Michigan,US,2021-10-25 04:31:58,43.3266,-84.5361,0,0,0,,26.0,12486.641192519328,17160038.0,,1.869171619128116,84000026.0,USA,171826.21118936618,
17137,Minnesota,US,2021-10-25 04:31:58,45.6945,-93.9002,0,0,0,,27.0,13657.735114631592,11858011.0,,1.1244459562269715,84000027.0,USA,210262.1412177249,
17138,Mississippi,US,2021-10-25 04:31:58,32.7416,-89.6787,0,0,0,,28.0,16837.093841739774,2537560.0,,1.9936259845898097,84000028.0,USA,85263.20422801412,
17139,Missouri,US,2021-10-25 04:31:58,38.4561,-92.2884,556,-2,-2,,29.0,13905.678404699816,7378156.0,,1.4589003938128844,84000029.0,USA,120215.76464929608,
17140,Montana,US,2021-10-25 04:31:58,46.9219,-110.4544,0,0,0,,30.0,15959.067271220027,1998147.0,,1.317370886513804,84000030.0,USA,186956.2247725908,
17141,Nebraska,US,2021-10-25 04:31:58,41.1254,-98.2681,0,0,0,,31.0,14421.776584877649,3865783.0,,1.0531371874283093,84000031.0,USA,199843.20784446714,
17142,Nevada,US,2021-10-25 04:31:58,38.3135,-117.0554,0,0,0,,32.0,14119.349799166015,4493639.0,,1.7296009639041798,84000032.0,USA,145889.98089707145,
17143,New Hampshire,US,2021-10-25 04:31:58,43.4525,-71.5639,0,0,0,,33.0,9692.500832897578,2596029.0,,1.1708020335382048,84000033.0,USA,190925.05686870226,
17144,New Jersey,US,2021-10-25 04:31:58,40.2989,-74.521,787,3,3,,34.0,13391.922487584707,15954422.0,,2.3414118248401,84000034.0,USA,179622.61559367675,
17145,New Mexico,US,2021-10-25 04:31:58,34.8405,-106.2485,0,0,0,,35.0,12823.697115978459,4805408.0,,1.854654860147792,84000035.0,USA,229175.00664098022,
17146,New York,US,2021-10-25 04:31:58,42.1657,-74.9481,2295,23,23,,36.0,13021.54911381006,74538052.0,,2.2194457109809704,84000036.0,USA,383158.90854121774,
17147,North Carolina,US,2021-10-25 04:31:58,35.6301,-79.8064,0,0,0,,37.0,13953.072839614939,16596967.0,,1.2139455108274508,84000037.0,USA,158245.93891505827,
17148,North Dakota,US,2021-10-25 04:31:58,47.5289,-99.784,189,0,0,,38.0,18994.255060611868,1848451.0,,1.211070273855252,84000038.0,USA,242559.13560838878,
17149,Northern Mariana Islands,US,2021-10-25 04:31:58,15.0979,145.6739,0,0,0,,69.0,525.8958363557232,17542.0,,1.0344827586206895,580.0,MNP,31811.25779776585,
17150,Ohio,US,2021-10-25 04:31:58,40.3888,-82.7649,2540,73,73,,39.0,13019.34280654627,17011008.0,,1.6757959422910629,84000039.0,USA,145528.80889033372,
17151,Oklahoma,US,2021-10-25 04:31:58,35.5653,-96.9289,0,0,0,,40.0,16147.629082952593,4605210.0,,1.6495632726458902,84000040.0,USA,116382.20244727595,
17152,Oregon,US,2021-10-25 04:31:58,44.572,-122.0709,0,0,0,,41.0,8476.725789208764,7404714.0,,1.1982345339919334,84000041.0,USA,175561.30218645686,
17153,Pennsylvania,US,2021-10-25 04:31:58,40.5908,-77.2098,2968,7,7,,42.0,12135.309599156819,18352365.0,,1.993420277671749,84000042.0,USA,143355.5754500336,
17154,Puerto Rico,US,2021-10-25 04:31:58,18.2208,-66.5901,72,1,1,,72.0,5780.547541498966,2966742.0,,1.7447308694403971,630.0,PRI,92893.7462386816,
17155,Rhode Island,US,2021-10-25 04:31:58,41.6809,-71.5118,0,0,0,,44.0,16802.39314077071,5608988.0,,1.613501275295228,84000044.0,USA,529468.9912126273,
17156,South Carolina,US,2021-10-25 04:31:58,33.8569,-80.945,0,0,0,,45.0,17306.69056389615,9356009.0,,1.511886806004453,84000045.0,USA,181715.45360647337,
17157,South Dakota,US,2021-10-25 04:31:58,44.2998,-99.4388,0,0,0,,46.0,17216.57723484416,992711.0,,1.4562596843238702,84000046.0,USA,112213.97171113393,
17158,Tennessee,US,2021-10-25 04:31:58,35.7478,-86.6923,0,0,0,,47.0,18634.14228426454,10230166.0,,1.2690973613776346,84000047.0,USA,149800.92760852195,
17159,Texas,US,2021-10-25 04:31:58,31.0545,-97.5635,1266,61,61,,48.0,14520.910745909048,34666857.0,,1.6687701551324725,84000048.0,USA,119557.86754677328,
17160,Utah,US,2021-10-25 04:31:58,40.15,-111.8624,0,0,0,,49.0,16809.172172561208,4415808.0,,0.5804470258584696,84000049.0,USA,137737.54989928126,
17161,Vermont,US,2021-10-25 04:31:58,44.0459,-72.7107,270,0,0,,50.0,6224.949478276059,2259663.0,,0.9036377210823056,84000050.0,USA,362131.8645040217,
17162,Virgin Islands,US,2021-10-25 04:31:58,18.3358,-64.8963,0,0,0,,78.0,6650.632061751874,202394.0,,1.0933557611438185,850.0,VIR,188680.6876235224,
17163,Virginia,US,2021-10-25 04:31:58,37.7693,-78.17,0,0,0,,51.0,10717.040170609427,9787200.0,,1.4941705702619827,84000051.0,USA,114664.38068968039,
17164,Washington,US,2021-10-25 04:31:58,47.4009,-121.4905,0,0,0,,53.0,9330.54476274322,9842443.0,,1.1894256387304352,84000053.0,USA,129252.54497994915,
17165,West Virginia,US,2021-10-25 04:31:58,38.4912,-80.9545,642,0,0,,54.0,14871.603724471262,4216693.0,,1.599498726179175,84000054.0,USA,235287.2281124261,
17166,Wisconsin,US,2021-10-25 04:31:58,44.2685,-89.6165,0,0,0,,55.0,14899.473313050865,11342399.0,,1.0673051208513542,84000055.0,USA,194805.11071486602,
17167,Wyoming,US,2021-10-25 04:31:58,42.756,-107.3025,0,0,0,,56.0,17308.413346487916,1043401.0,,1.1470042126699542,84000056.0,USA,180282.46644976575,
17168,Alabama,US,2021-10-26 04:33:10,32.3182,-86.9023,301,0,0,,1.0,16730.18660319772,5988432.0,,1.8781878114668564,84000001.0,USA,122133.51117691868,
17169,Alaska,US,2021-10-26 04:33:10,61.3707,-152.4044,1680,5,5,,2.0,18447.53227757691,3260409.0,,0.5209259588594464,84000002.0,USA,445688.0984765121,
17170,American Samoa,US,2021-10-26 04:33:10,-14.271,-170.132,1,0,0,,60.0,7.1889434050430445,2140.0,,0.0,16.0,ASM,3846.084721698028,
17171,Arizona,US,2021-10-26 04:33:10,33.7298,-111.4312,158,-1,-1,,4.0,15799.240443061599,13422057.0,,1.814028393487898,84000004.0,USA,184401.41305122868,
17172,Arkansas,US,2021-10-26 04:33:10,34.9697,-92.3731,161,11,11,,5.0,16913.15937019104,4056249.0,,1.6245890526365283,84000005.0,USA,134410.61778697354,
17173,California,US,2021-10-26 04:33:10,36.1162,-119.6816,20025,93,93,,6.0,12386.992247943124,99679827.0,,1.459695781443845,84000006.0,USA,252275.92737568828,
17174,Colorado,US,2021-10-26 04:33:10,39.0598,-105.3111,6886,57,57,,8.0,12633.084760266836,11822358.0,,1.111468496479754,84000008.0,USA,205294.32153166944,
17175,Connecticut,US,2021-10-26 04:33:10,41.5978,-72.7554,899,0,0,,9.0,11250.847407235378,10486480.0,,2.1786226238703645,84000009.0,USA,294127.23295487853,
17176,Delaware,US,2021-10-26 04:33:10,39.3185,-75.5071,246,0,0,,10.0,14644.20537214356,2350441.0,,1.4474053295932678,84000010.0,USA,241376.86338784345,
17177,Diamond Princess,US,2021-10-26 04:33:10,,,0,0,0,,88888.0,,,,0.0,84088888.0,USA,,
17178,District of Columbia,US,2021-10-26 04:33:10,38.8974,-77.0268,291,0,0,,11.0,9051.234929132028,2179397.0,,1.856635200926752,84000011.0,USA,308806.2469801587,
17179,Florida,US,2021-10-26 04:33:10,27.7663,-81.6868,0,130,130,,12.0,17127.786786848166,41529951.0,,1.6020231274368582,84000012.0,USA,193362.78770896574,
17180,Georgia,US,2021-10-26 04:33:10,33.0406,-83.6431,2767,120,120,,13.0,15334.851027410325,12216157.0,,1.758972979413647,84000013.0,USA,115057.64628573242,
17181,Grand Princess,US,2021-10-26 04:33:10,,,0,0,0,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
17182,Guam,US,2021-10-26 04:33:10,13.4443,144.7937,128,0,0,,66.0,10759.975400203377,244348.0,,1.2845905721238189,316.0,GUM,148784.9283622259,
17183,Hawaii,US,2021-10-26 04:33:10,21.0943,-157.4983,97,0,0,,15.0,5893.753107625548,2506313.0,,1.0641357492090884,84000015.0,USA,177015.5070514849,
17184,Idaho,US,2021-10-26 04:33:10,44.2405,-114.4788,1090,15,15,,16.0,16022.640474744905,1003920.0,,1.1971990849878638,84000016.0,USA,56177.02769625057,
17185,Illinois,US,2021-10-26 04:33:10,40.3495,-88.9861,5140,58,58,,17.0,13305.490978763037,34492598.0,,1.6654923228757426,84000017.0,USA,272199.2206171473,
17186,Indiana,US,2021-10-26 04:33:10,39.8494,-86.2583,911,54,54,,18.0,15064.95852259114,14264887.0,,1.6292548062227992,84000018.0,USA,211889.82414267867,
17187,Iowa,US,2021-10-26 04:33:10,42.0115,-93.2105,0,0,0,,19.0,15100.33057903628,1702191.0,,1.43736907725439,84000019.0,USA,53950.974146373934,
17188,Kansas,US,2021-10-26 04:33:10,38.5266,-96.7265,1489,30,30,,20.0,14799.674871984274,1810571.0,,1.44841486126992,84000020.0,USA,62148.15842027327,
17189,Kentucky,US,2021-10-26 04:33:10,37.6681,-84.6701,526,23,23,,21.0,16490.105699320433,7240413.0,,1.3084954474131425,84000021.0,USA,162062.2861162847,
17190,Louisiana,US,2021-10-26 04:33:10,31.1695,-91.8678,878,18,18,,22.0,16273.231293965704,9642522.0,,1.9140552194355915,84000022.0,USA,207419.85986042832,
17191,Maine,US,2021-10-26 04:33:10,44.6939,-69.3819,0,0,0,,23.0,7511.24078642357,2892458.0,,1.111254172155259,84000023.0,USA,215178.70693015688,
17192,Maryland,US,2021-10-26 04:33:10,39.0639,-76.8021,512,5,5,,24.0,9206.49124664223,13893527.0,,1.942345870875592,84000024.0,USA,229809.1695227005,
17193,Massachusetts,US,2021-10-26 04:33:10,42.2302,-71.5301,3392,20,20,,25.0,12274.844131369982,30462321.0,,2.2375904799277584,84000025.0,USA,441963.11557644594,
17194,Michigan,US,2021-10-26 04:33:10,43.3266,-84.5361,8572,57,57,,26.0,12572.474002581594,17160038.0,,1.8609503860719419,84000026.0,USA,171826.21118936618,
17195,Minnesota,US,2021-10-26 04:33:10,45.6945,-93.9002,2981,22,22,,27.0,13710.593173455289,11858011.0,,1.1229561306058893,84000027.0,USA,210262.1412177249,
17196,Mississippi,US,2021-10-26 04:33:10,32.7416,-89.6787,555,34,34,,28.0,16855.74210162193,2537560.0,,1.998197953960116,84000028.0,USA,85263.20422801412,
17197,Missouri,US,2021-10-26 04:33:10,38.4561,-92.2884,515,0,0,,29.0,13914.069541834137,7388796.0,,1.4580205769316343,84000029.0,USA,120389.1271718381,
17198,Montana,US,2021-10-26 04:33:10,46.9219,-110.4544,1414,12,12,,30.0,16091.367898665581,1998147.0,,1.313517190852478,84000030.0,USA,186956.2247725908,
17199,Nebraska,US,2021-10-26 04:33:10,41.1254,-98.2681,0,0,0,,31.0,14421.776584877649,3865783.0,,1.0531371874283093,84000031.0,USA,199843.20784446714,
17200,Nevada,US,2021-10-26 04:33:10,38.3135,-117.0554,1378,24,24,,32.0,14164.08779295594,4493639.0,,1.7296390358396978,84000032.0,USA,145889.98089707145,
17201,New Hampshire,US,2021-10-26 04:33:10,43.4525,-71.5639,0,0,0,,33.0,9692.500832897578,2596029.0,,1.1708020335382048,84000033.0,USA,190925.05686870226,
17202,New Jersey,US,2021-10-26 04:33:10,40.2989,-74.521,943,12,12,,34.0,13402.539238633715,15954455.0,,2.3405651192543253,84000034.0,USA,179622.9871236711,
17203,New Mexico,US,2021-10-26 04:33:10,34.8405,-106.2485,2321,15,15,,35.0,12934.388068841094,4805408.0,,1.8443136734362784,84000035.0,USA,229175.00664098022,
17204,New York,US,2021-10-26 04:33:10,42.1657,-74.9481,4668,48,48,,36.0,13045.544720578408,74700789.0,,2.21725471004085,84000036.0,USA,383995.449470665,
17205,North Carolina,US,2021-10-26 04:33:10,35.6301,-79.8064,5745,102,102,,37.0,14007.84928877381,16596967.0,,1.2161412512634815,84000037.0,USA,158245.93891505827,
17206,North Dakota,US,2021-10-26 04:33:10,47.5289,-99.784,255,0,0,,38.0,19027.716904923745,1850880.0,,1.2089405046792134,84000038.0,USA,242877.87607832433,
17207,Northern Mariana Islands,US,2021-10-26 04:33:10,15.0979,145.6739,1,0,0,,69.0,527.7092702741912,17542.0,,1.0309278350515465,580.0,MNP,31811.25779776585,
17208,Ohio,US,2021-10-26 04:33:10,40.3888,-82.7649,2325,70,70,,39.0,13039.233131721003,17044391.0,,1.6777010948260986,84000039.0,USA,145814.39973992866,
17209,Oklahoma,US,2021-10-26 04:33:10,35.5653,-96.9289,2094,0,0,,40.0,16200.548348724316,4605210.0,,1.6441749564387234,84000040.0,USA,116382.20244727595,
17210,Oregon,US,2021-10-26 04:33:10,44.572,-122.0709,2207,11,11,,41.0,8529.052427877794,7404714.0,,1.1939410618430892,84000041.0,USA,175561.30218645686,
17211,Pennsylvania,US,2021-10-26 04:33:10,40.5908,-77.2098,2499,7,7,,42.0,12154.830003369008,18395127.0,,1.9906687402799383,84000042.0,USA,143689.60167049046,
17212,Puerto Rico,US,2021-10-26 04:33:10,18.2208,-66.5901,33,0,0,,72.0,5781.580827718623,2967400.0,,1.7444190505074575,630.0,PRI,92914.34933966747,
17213,Rhode Island,US,2021-10-26 04:33:10,41.6809,-71.5118,463,2,2,,44.0,16846.098733104198,5608988.0,,1.6104358935565757,84000044.0,USA,529468.9912126273,
17214,South Carolina,US,2021-10-26 04:33:10,33.8569,-80.945,2554,87,87,,45.0,17356.29518361284,9356009.0,,1.517301421400004,84000045.0,USA,181715.45360647337,
17215,South Dakota,US,2021-10-26 04:33:10,44.2998,-99.4388,295,2,2,,46.0,17249.92341681936,992711.0,,1.4547551489813435,84000046.0,USA,112213.97171113393,
17216,Tennessee,US,2021-10-26 04:33:10,35.7478,-86.6923,0,0,0,,47.0,18634.14228426454,10230166.0,,1.2690973613776346,84000047.0,USA,149800.92760852195,
17217,Texas,US,2021-10-26 04:33:10,31.0545,-97.5635,5073,72,72,,48.0,14538.406334334175,34741887.0,,1.668469915709474,84000048.0,USA,119816.6284376736,
17218,Utah,US,2021-10-26 04:33:10,40.15,-111.8624,3636,21,21,,49.0,16922.586010172312,4415808.0,,0.5804276621981048,84000049.0,USA,137737.54989928126,
17219,Vermont,US,2021-10-26 04:33:10,44.0459,-72.7107,139,0,0,,50.0,6247.225511988192,2272333.0,,0.9004155764198861,84000050.0,USA,364162.3490157679,
17220,Virgin Islands,US,2021-10-26 04:33:10,18.3358,-64.8963,11,2,2,,78.0,6660.886750941568,202394.0,,1.1196641007697692,850.0,VIR,188680.6876235224,
17221,Virginia,US,2021-10-26 04:33:10,37.7693,-78.17,3945,77,77,,51.0,10763.25880125157,9787200.0,,1.4961358441275716,84000051.0,USA,114664.38068968039,
17222,Washington,US,2021-10-26 04:33:10,47.4009,-121.4905,5804,29,29,,53.0,9406.763824521238,9842443.0,,1.1838367198788242,84000053.0,USA,129252.54497994915,
17223,West Virginia,US,2021-10-26 04:33:10,38.4912,-80.9545,877,29,29,,54.0,14920.539442356014,4229036.0,,1.6050980186837598,84000054.0,USA,235975.9550974334,
17224,Wisconsin,US,2021-10-26 04:33:10,44.2685,-89.6165,4513,40,40,,55.0,14976.98385245758,11342399.0,,1.0663685100771194,84000055.0,USA,194805.11071486602,
17225,Wyoming,US,2021-10-26 04:33:10,42.756,-107.3025,909,0,0,,56.0,17465.473539072394,1043401.0,,1.1366896510788165,84000056.0,USA,180282.46644976575,
17226,Alabama,US,2021-10-27 04:33:07,32.3182,-86.9023,943,17,17,,1.0,16749.419000098915,5999468.0,,1.8781011987750456,84000001.0,USA,122358.58936589176,
17227,Alaska,US,2021-10-27 04:33:07,61.3707,-152.4044,744,11,11,,2.0,18549.234838595028,3279336.0,,0.5261761584718783,84000002.0,USA,448275.3624178964,
17228,American Samoa,US,2021-10-27 04:33:07,-14.271,-170.132,0,0,0,,60.0,7.1889434050430445,2140.0,,0.0,16.0,ASM,3846.084721698028,
17229,Arizona,US,2021-10-27 04:33:07,33.7298,-111.4312,450,102,102,,4.0,15805.422851307449,13422057.0,,1.8221850574392924,84000004.0,USA,184401.41305122868,
17230,Arkansas,US,2021-10-27 04:33:07,34.9697,-92.3731,502,14,14,,5.0,16929.793982644333,4058154.0,,1.6257330086825807,84000005.0,USA,134473.74315893278,
17231,California,US,2021-10-27 04:33:07,36.1162,-119.6816,5151,186,186,,6.0,12400.02872022665,99679827.0,,1.461957450178354,84000006.0,USA,252275.92737568828,
17232,Colorado,US,2021-10-27 04:33:07,39.0598,-105.3111,2452,22,22,,8.0,12675.663548389784,11912996.0,,1.1107488376043553,84000008.0,USA,206868.24330894835,
17233,Connecticut,US,2021-10-27 04:33:07,41.5978,-72.7554,254,13,13,,9.0,11257.97165838262,10538023.0,,2.1804827855966558,84000009.0,USA,295572.9230213444,
17234,Delaware,US,2021-10-27 04:33:07,39.3185,-75.5071,107,4,4,,10.0,14655.193660887031,2358772.0,,1.4491230283027459,84000010.0,USA,242232.4094955246,
17235,Diamond Princess,US,2021-10-27 04:33:07,,,0,0,0,,88888.0,,,,0.0,84088888.0,USA,,
17236,District of Columbia,US,2021-10-27 04:33:07,38.8974,-77.0268,40,1,1,,11.0,9056.902666528753,2192784.0,,1.857037813482689,84000011.0,USA,310703.096993407,
17237,Florida,US,2021-10-27 04:33:07,27.7663,-81.6868,0,0,0,,12.0,17127.786786848166,41599173.0,,1.6020231274368582,84000012.0,USA,193685.08423396747,
17238,Georgia,US,2021-10-27 04:33:07,33.0406,-83.6431,1171,98,98,,13.0,15345.880069014864,12279449.0,,1.7637235268087572,84000013.0,USA,115653.76080429312,
17239,Grand Princess,US,2021-10-27 04:33:07,,,0,0,0,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
17240,Guam,US,2021-10-27 04:33:07,13.4443,144.7937,152,3,3,,66.0,10852.529090477321,245115.0,,1.2904673736183585,316.0,GUM,149251.9591545951,
17241,Hawaii,US,2021-10-27 04:33:07,21.0943,-157.4983,74,0,0,,15.0,5898.979568774577,2509935.0,,1.063192931203755,84000015.0,USA,177271.3211363739,
17242,Idaho,US,2021-10-27 04:33:07,44.2405,-114.4788,1344,45,45,,16.0,16097.847588084373,1004941.0,,1.207248356675322,84000016.0,USA,56234.16048101216,
17243,Illinois,US,2021-10-27 04:33:07,40.3495,-88.9861,2213,34,34,,17.0,13322.954924947251,34806411.0,,1.6653230750458607,84000017.0,USA,274675.68394471484,
17244,Indiana,US,2021-10-27 04:33:07,39.8494,-86.2583,1482,43,43,,18.0,15086.972066713814,14335666.0,,1.631111128614299,84000018.0,USA,212941.17140277228,
17245,Iowa,US,2021-10-27 04:33:07,42.0115,-93.2105,0,0,0,,19.0,15100.33057903628,1702191.0,,1.43736907725439,84000019.0,USA,53950.974146373934,
17246,Kansas,US,2021-10-27 04:33:07,38.5266,-96.7265,8,0,0,,20.0,14799.949473348908,1815406.0,,1.4483879870769931,84000020.0,USA,62314.12062002242,
17247,Kentucky,US,2021-10-27 04:33:07,37.6681,-84.6701,1466,25,25,,21.0,16522.919202009638,7274357.0,,1.309283517793522,84000021.0,USA,162822.0552399426,
17248,Louisiana,US,2021-10-27 04:33:07,31.1695,-91.8678,460,16,16,,22.0,16283.126333410342,9682580.0,,1.9150057664184401,84000022.0,USA,208281.54570841388,
17249,Maine,US,2021-10-27 04:33:07,44.6939,-69.3819,882,25,25,,23.0,7576.855436493647,2892458.0,,1.1261769875011045,84000023.0,USA,215178.70693015688,
17250,Maryland,US,2021-10-27 04:33:07,39.0639,-76.8021,597,16,16,,24.0,9216.366066348202,13913057.0,,1.943136297721432,84000024.0,USA,230132.21010705165,
17251,Massachusetts,US,2021-10-27 04:33:07,42.2302,-71.5301,1468,25,25,,25.0,12296.142634976,30669295.0,,2.236664495605962,84000025.0,USA,444966.00146565045,
17252,Michigan,US,2021-10-27 04:33:07,43.3266,-84.5361,0,0,0,,26.0,12572.474002581594,17262893.0,,1.8609503860719419,84000026.0,USA,172856.1147916707,
17253,Minnesota,US,2021-10-27 04:33:07,45.6945,-93.9002,6522,22,22,,27.0,13826.239017013877,11909045.0,,1.1163848879575349,84000027.0,USA,211167.0584179961,
17254,Mississippi,US,2021-10-27 04:33:07,32.7416,-89.6787,1670,33,33,,28.0,16911.85488360966,2557567.0,,1.9981244610805808,84000028.0,USA,85935.44879641442,
17255,Missouri,US,2021-10-27 04:33:07,38.4561,-92.2884,1016,52,52,,29.0,13930.62370752048,7396246.0,,1.462369968022719,84000029.0,USA,120510.51352455786,
17256,Montana,US,2021-10-27 04:33:07,46.9219,-110.4544,1123,46,46,,30.0,16196.441169260595,2008702.0,,1.3315694611331916,84000030.0,USA,187943.8012384237,
17257,Nebraska,US,2021-10-27 04:33:07,41.1254,-98.2681,0,3,3,,31.0,14421.776584877649,3880664.0,,1.0542125487497132,84000031.0,USA,200612.4871278448,
17258,Nevada,US,2021-10-27 04:33:07,38.3135,-117.0554,624,30,30,,32.0,14184.346507124963,4517972.0,,1.7340352483405814,84000032.0,USA,146679.97335199904,
17259,New Hampshire,US,2021-10-27 04:33:07,43.4525,-71.5639,0,0,0,,33.0,9692.500832897578,2596029.0,,1.1708020335382048,84000033.0,USA,190925.05686870226,
17260,New Jersey,US,2021-10-27 04:33:07,40.2989,-74.521,1473,33,33,,34.0,13419.122986560747,15987533.0,,2.3404412406285027,84000034.0,USA,179995.39527976775,
