,Province_State,Confirmed,Deaths,Recovered,Lat,Long_
19509,Kentucky,2341,67,67,37.6681,-84.6701
19510,Louisiana,0,0,0,31.1695,-91.8678
19511,Maine,876,4,4,44.6939,-69.3819
19512,Maryland,1866,15,15,39.0639,-76.8021
19513,Massachusetts,0,0,0,42.2302,-71.5301
19514,Michigan,0,0,0,43.3266,-84.5361
19515,Minnesota,0,0,0,45.6945,-93.9002
19516,Mississippi,0,0,0,32.7416,-89.6787
19517,Missouri,4773,14,14,38.4561,-92.2884
19518,Montana,0,0,0,46.9219,-110.4544
19519,Nebraska,0,0,0,41.1254,-98.2681
19520,Nevada,0,0,0,38.3135,-117.0554
19521,New Hampshire,0,0,0,43.4525,-71.5639
19522,New Jersey,4414,18,18,40.2989,-74.521
19523,New Mexico,0,0,0,34.8405,-106.2485
19524,New York,8079,30,30,42.1657,-74.9481
19525,North Carolina,0,0,0,35.6301,-79.8064
19526,North Dakota,451,3,3,47.5289,-99.784
19527,Northern Mariana Islands,0,0,0,15.0979,145.6739
19528,Ohio,7793,56,56,40.3888,-82.7649
19529,Oklahoma,0,0,0,35.5653,-96.9289
19530,Oregon,0,0,0,44.572,-122.0709
19531,Pennsylvania,9264,113,113,40.5908,-77.2098
19532,Puerto Rico,156,0,0,18.2208,-66.5901
19533,Rhode Island,0,0,0,41.6809,-71.5118
19534,South Carolina,0,0,0,33.8569,-80.945
19535,South Dakota,0,0,0,44.2998,-99.4388
19536,Tennessee,0,0,0,35.7478,-86.6923
19537,Texas,1821,62,62,31.0545,-97.5635
19538,Utah,0,0,0,40.15,-111.8624
19539,Vermont,566,0,0,44.0459,-72.7107
19540,Virgin Islands,0,0,0,18.3358,-64.8963
19541,Virginia,0,0,0,37.7693,-78.17
19542,Washington,0,0,0,47.4009,-121.4905
19543,West Virginia,1168,0,0,38.4912,-80.9545
19544,Wisconsin,0,0,0,44.2685,-89.6165
19545,Wyoming,0,0,0,42.756,-107.3025
19546,Alabama,361,0,0,32.3182,-86.9023
19547,Alaska,0,0,0,61.3707,-152.4044
19548,American Samoa,6,0,0,-14.271,-170.132
19549,Arizona,3820,28,28,33.7298,-111.4312
19550,Arkansas,383,18,18,34.9697,-92.3731
19551,California,15055,2,2,36.1162,-119.6816
19552,Colorado,0,0,0,39.0598,-105.3111
19553,Connecticut,0,0,0,41.5978,-72.7554
19554,Delaware,532,0,0,39.3185,-75.5071
19555,Diamond Princess,0,0,0,,
19556,District of Columbia,0,0,0,38.8974,-77.0268
19557,Florida,0,0,0,27.7663,-81.6868
19558,Georgia,0,0,0,33.0406,-83.6431
19559,Grand Princess,0,0,0,,
19560,Guam,1,0,0,13.4443,144.7937
19561,Hawaii,148,1,1,21.0943,-157.4983
19562,Idaho,0,0,0,44.2405,-114.4788
19563,Illinois,0,0,0,40.3495,-88.9861
19564,Indiana,0,0,0,39.8494,-86.2583
19565,Iowa,0,0,0,42.0115,-93.2105
19566,Kansas,0,0,0,38.5266,-96.7265
19567,Kentucky,1194,68,68,37.6681,-84.6701
19568,Louisiana,0,0,0,31.1695,-91.8678
19569,Maine,0,0,0,44.6939,-69.3819
19570,Maryland,966,0,0,39.0639,-76.8021
19571,Massachusetts,0,0,0,42.2302,-71.5301
19572,Michigan,0,0,0,43.3266,-84.5361
19573,Minnesota,0,0,0,45.6945,-93.9002
19574,Mississippi,0,0,0,32.7416,-89.6787
19575,Missouri,1492,1,1,38.4561,-92.2884
19576,Montana,0,0,0,46.9219,-110.4544
19577,Nebraska,0,0,0,41.1254,-98.2681
19578,Nevada,0,0,0,38.3135,-117.0554
19579,New Hampshire,0,0,0,43.4525,-71.5639
19580,New Jersey,3496,5,5,40.2989,-74.521
19581,New Mexico,0,0,0,34.8405,-106.2485
19582,New York,8318,32,32,42.1657,-74.9481
19583,North Carolina,0,0,0,35.6301,-79.8064
19584,North Dakota,163,0,0,47.5289,-99.784
19585,Northern Mariana Islands,0,0,0,15.0979,145.6739
19586,Ohio,5334,44,44,40.3888,-82.7649
19587,Oklahoma,0,0,0,35.5653,-96.9289
19588,Oregon,0,0,0,44.572,-122.0709
19589,Pennsylvania,6091,43,43,40.5908,-77.2098
19590,Puerto Rico,146,1,1,18.2208,-66.5901
19591,Rhode Island,0,0,0,41.6809,-71.5118
19592,South Carolina,0,0,0,33.8569,-80.945
19593,South Dakota,0,0,0,44.2998,-99.4388
19594,Tennessee,0,0,0,35.7478,-86.6923
19595,Texas,763,29,29,31.0545,-97.5635
19596,Utah,0,0,0,40.15,-111.8624
19597,Vermont,694,1,1,44.0459,-72.7107
19598,Virgin Islands,9,0,0,18.3358,-64.8963
19599,Virginia,0,0,0,37.7693,-78.17
19600,Washington,0,0,0,47.4009,-121.4905
19601,West Virginia,833,0,0,38.4912,-80.9545
19602,Wisconsin,0,0,0,44.2685,-89.6165
19603,Wyoming,0,0,0,42.756,-107.3025
19604,Alabama,281,0,0,32.3182,-86.9023
19605,Alaska,553,0,0,61.3707,-152.4044
19606,American Samoa,0,0,0,-14.271,-170.132
19607,Arizona,3022,0,0,33.7298,-111.4312
19608,Arkansas,302,13,13,34.9697,-92.3731
19609,California,7214,109,109,36.1162,-119.6816
19610,Colorado,5264,36,36,39.0598,-105.3111
19611,Connecticut,5481,0,0,41.5978,-72.7554
19612,Delaware,0,0,0,39.3185,-75.5071
19613,Diamond Princess,0,0,0,,
19614,District of Columbia,568,0,0,38.8974,-77.0268
19615,Florida,0,88,88,27.7663,-81.6868
19616,Georgia,2912,36,36,33.0406,-83.6431
19617,Grand Princess,0,0,0,,
19618,Guam,22,1,1,13.4443,144.7937
19619,Hawaii,90,0,0,21.0943,-157.4983
19620,Idaho,445,7,7,44.2405,-114.4788
19621,Illinois,19110,85,85,40.3495,-88.9861
19622,Indiana,12384,24,24,39.8494,-86.2583
19623,Iowa,0,0,0,42.0115,-93.2105
19624,Kansas,3309,13,13,38.5266,-96.7265
19625,Kentucky,1344,63,63,37.6681,-84.6701
19626,Louisiana,832,11,11,31.1695,-91.8678
19627,Maine,0,0,0,44.6939,-69.3819
19628,Maryland,959,0,0,39.0639,-76.8021
19629,Massachusetts,11619,27,27,42.2302,-71.5301
19630,Michigan,17822,131,131,43.3266,-84.5361
19631,Minnesota,6094,38,38,45.6945,-93.9002
19632,Mississippi,982,3,3,32.7416,-89.6787
19633,Missouri,3197,2,2,38.4561,-92.2884
19634,Montana,354,29,29,46.9219,-110.4544
19635,Nebraska,2078,0,0,41.1254,-98.2681
19636,Nevada,1522,40,40,38.3135,-117.0554
19637,New Hampshire,2038,-6,-6,43.4525,-71.5639
19638,New Jersey,2989,8,8,40.2989,-74.521
19639,New Mexico,3791,12,12,34.8405,-106.2485
19640,New York,10534,59,59,42.1657,-74.9481
19641,North Carolina,8568,35,35,35.6301,-79.8064
19642,North Dakota,109,1,1,47.5289,-99.784
19643,Northern Mariana Islands,0,0,0,15.0979,145.6739
19644,Ohio,4922,38,38,40.3888,-82.7649
19645,Oklahoma,4338,28,28,35.5653,-96.9289
19646,Oregon,1932,25,25,44.572,-122.0709
19647,Pennsylvania,3967,60,60,40.5908,-77.2098
19648,Puerto Rico,72,0,0,18.2208,-66.5901
19649,Rhode Island,2091,7,7,41.6809,-71.5118
19650,South Carolina,3236,42,42,33.8569,-80.945
19651,South Dakota,492,14,14,44.2998,-99.4388
19652,Tennessee,4231,87,87,35.7478,-86.6923
19653,Texas,4177,19,19,31.0545,-97.5635
19654,Utah,3457,31,31,40.15,-111.8624
19655,Vermont,242,0,0,44.0459,-72.7107
19656,Virgin Islands,10,0,0,18.3358,-64.8963
19657,Virginia,6456,18,18,37.7693,-78.17
19658,Washington,3294,23,23,47.4009,-121.4905
19659,West Virginia,689,28,28,38.4912,-80.9545
19660,Wisconsin,0,0,0,44.2685,-89.6165
19661,Wyoming,387,0,0,42.756,-107.3025
19662,Alabama,630,14,14,32.3182,-86.9023
19663,Alaska,0,0,0,61.3707,-152.4044
19664,American Samoa,0,0,0,-14.271,-170.132
19665,Arizona,3015,172,172,33.7298,-111.4312
19666,Arkansas,932,24,24,34.9697,-92.3731
19667,California,4799,42,42,36.1162,-119.6816
19668,Colorado,3041,85,85,39.0598,-105.3111
19669,Connecticut,1919,20,20,41.5978,-72.7554
19670,Delaware,721,9,9,39.3185,-75.5071
19671,Diamond Princess,0,0,0,,
19672,District of Columbia,136,0,0,38.8974,-77.0268
19673,Florida,0,0,0,27.7663,-81.6868
19674,Georgia,1295,33,33,33.0406,-83.6431
19675,Grand Princess,0,0,0,,
19676,Guam,17,0,0,13.4443,144.7937
19677,Hawaii,55,0,0,21.0943,-157.4983
19678,Idaho,696,18,18,44.2405,-114.4788
19679,Illinois,7068,78,78,40.3495,-88.9861
19680,Indiana,4179,93,93,39.8494,-86.2583
19681,Iowa,4115,0,0,42.0115,-93.2105
19682,Kansas,21,0,0,38.5266,-96.7265
19683,Kentucky,2722,59,59,37.6681,-84.6701
19684,Louisiana,560,7,7,31.1695,-91.8678
19685,Maine,980,12,12,44.6939,-69.3819
19686,Maryland,1176,0,0,39.0639,-76.8021
19687,Massachusetts,4506,51,51,42.2302,-71.5301
19688,Michigan,0,0,0,43.3266,-84.5361
19689,Minnesota,12420,45,45,45.6945,-93.9002
19690,Mississippi,652,7,7,32.7416,-89.6787
19691,Missouri,2473,80,80,38.4561,-92.2884
19692,Montana,415,9,9,46.9219,-110.4544
19693,Nebraska,1437,22,22,41.1254,-98.2681
19694,Nevada,680,16,16,38.3135,-117.0554
19695,New Hampshire,2468,24,24,43.4525,-71.5639
19696,New Jersey,3950,29,29,40.2989,-74.521
19697,New Mexico,961,11,11,34.8405,-106.2485
19698,New York,8514,64,64,42.1657,-74.9481
19699,North Carolina,2104,20,20,35.6301,-79.8064
19700,North Dakota,564,13,13,47.5289,-99.784
19701,Northern Mariana Islands,0,0,0,15.0979,145.6739
19702,Ohio,7876,31,31,40.3888,-82.7649
19703,Oklahoma,975,1,1,35.5653,-96.9289
19704,Oregon,920,31,31,44.572,-122.0709
19705,Pennsylvania,7912,145,145,40.5908,-77.2098
19706,Puerto Rico,13,1,1,18.2208,-66.5901
19707,Rhode Island,1087,1,1,41.6809,-71.5118
19708,South Carolina,671,4,4,33.8569,-80.945
19709,South Dakota,1026,4,4,44.2998,-99.4388
19710,Tennessee,2043,165,165,35.7478,-86.6923
19711,Texas,5020,61,61,31.0545,-97.5635
19712,Utah,1122,11,11,40.15,-111.8624
19713,Vermont,300,2,2,44.0459,-72.7107
19714,Virgin Islands,20,0,0,18.3358,-64.8963
19715,Virginia,2242,27,27,37.7693,-78.17
19716,Washington,1913,24,24,47.4009,-121.4905
19717,West Virginia,771,31,31,38.4912,-80.9545
19718,Wisconsin,0,0,0,44.2685,-89.6165
19719,Wyoming,169,44,44,42.756,-107.3025
19720,Alabama,687,4,4,32.3182,-86.9023
19721,Alaska,440,3,3,61.3707,-152.4044
19722,American Samoa,0,0,0,-14.271,-170.132
19723,Arizona,3506,18,18,33.7298,-111.4312
19724,Arkansas,860,20,20,34.9697,-92.3731
19725,California,8221,127,127,36.1162,-119.6816
19726,Colorado,2377,30,30,39.0598,-105.3111
19727,Connecticut,789,1,1,41.5978,-72.7554
19728,Delaware,576,3,3,39.3185,-75.5071
19729,Diamond Princess,0,0,0,,
19730,District of Columbia,128,0,0,38.8974,-77.0268
19731,Florida,0,0,0,27.7663,-81.6868
19732,Georgia,2371,31,31,33.0406,-83.6431
19733,Grand Princess,0,0,0,,
19734,Guam,0,0,0,13.4443,144.7937
19735,Hawaii,72,6,6,21.0943,-157.4983
19736,Idaho,651,6,6,44.2405,-114.4788
19737,Illinois,6658,14,14,40.3495,-88.9861
19738,Indiana,5253,80,80,39.8494,-86.2583
19739,Iowa,2295,0,0,42.0115,-93.2105
19740,Kansas,4428,25,25,38.5266,-96.7265
19741,Kentucky,3009,70,70,37.6681,-84.6701
19742,Louisiana,732,17,17,31.1695,-91.8678
19743,Maine,1275,8,8,44.6939,-69.3819
19744,Maryland,1187,0,0,39.0639,-76.8021
19745,Massachusetts,5920,12,12,42.2302,-71.5301
19746,Michigan,18643,409,409,43.3266,-84.5361
19747,Minnesota,3045,75,75,45.6945,-93.9002
19748,Mississippi,787,6,6,32.7416,-89.6787
19749,Missouri,3836,14,14,38.4561,-92.2884
19750,Montana,272,4,4,46.9219,-110.4544
19751,Nebraska,1207,29,29,41.1254,-98.2681
19752,Nevada,652,20,20,38.3135,-117.0554
19753,New Hampshire,1458,11,11,43.4525,-71.5639
19754,New Jersey,4258,24,24,40.2989,-74.521
19755,New Mexico,1441,15,15,34.8405,-106.2485
19756,New York,9466,54,54,42.1657,-74.9481
19757,North Carolina,3294,43,43,35.6301,-79.8064
19758,North Dakota,470,11,11,47.5289,-99.784
19759,Northern Mariana Islands,0,0,0,15.0979,145.6739
19760,Ohio,8707,32,32,40.3888,-82.7649
19761,Oklahoma,1157,31,31,35.5653,-96.9289
19762,Oregon,841,19,19,44.572,-122.0709
19763,Pennsylvania,8723,91,91,40.5908,-77.2098
19764,Puerto Rico,157,0,0,18.2208,-66.5901
19765,Rhode Island,693,0,0,41.6809,-71.5118
19766,South Carolina,825,16,16,33.8569,-80.945
19767,South Dakota,627,9,9,44.2998,-99.4388
19768,Tennessee,2207,26,26,35.7478,-86.6923
19769,Texas,5046,92,92,31.0545,-97.5635
19770,Utah,1423,16,16,40.15,-111.8624
19771,Vermont,404,6,6,44.0459,-72.7107
19772,Virgin Islands,13,0,0,18.3358,-64.8963
19773,Virginia,2850,40,40,37.7693,-78.17
19774,Washington,1203,37,37,47.4009,-121.4905
19775,West Virginia,1053,15,15,38.4912,-80.9545
19776,Wisconsin,14501,126,126,44.2685,-89.6165
19777,Wyoming,183,0,0,42.756,-107.3025
19778,Alabama,549,0,0,32.3182,-86.9023
19779,Alaska,0,0,0,61.3707,-152.4044
19780,American Samoa,0,0,0,-14.271,-170.132
19781,Arizona,3663,75,75,33.7298,-111.4312
19782,Arkansas,918,14,14,34.9697,-92.3731
19783,California,6759,98,98,36.1162,-119.6816
19784,Colorado,2516,59,59,39.0598,-105.3111
19785,Connecticut,2679,0,0,41.5978,-72.7554
19786,Delaware,849,4,4,39.3185,-75.5071
19787,Diamond Princess,0,0,0,,
19788,District of Columbia,198,0,0,38.8974,-77.0268
19789,Florida,0,218,218,27.7663,-81.6868
19790,Georgia,1334,43,43,33.0406,-83.6431
19791,Grand Princess,0,0,0,,
19792,Guam,13,0,0,13.4443,144.7937
19793,Hawaii,143,1,1,21.0943,-157.4983
19794,Idaho,489,12,12,44.2405,-114.4788
19795,Illinois,9301,54,54,40.3495,-88.9861
19796,Indiana,5482,45,45,39.8494,-86.2583
19797,Iowa,1400,105,105,42.0115,-93.2105
19798,Kansas,39,0,0,38.5266,-96.7265
19799,Kentucky,2722,61,61,37.6681,-84.6701
19800,Louisiana,455,6,6,31.1695,-91.8678
19801,Maine,1460,1,1,44.6939,-69.3819
19802,Maryland,1499,0,0,39.0639,-76.8021
19803,Massachusetts,6034,27,27,42.2302,-71.5301
19804,Michigan,0,0,0,43.3266,-84.5361
19805,Minnesota,3742,40,40,45.6945,-93.9002
19806,Mississippi,745,5,5,32.7416,-89.6787
19807,Missouri,3289,21,21,38.4561,-92.2884
19808,Montana,266,7,7,46.9219,-110.4544
19809,Nebraska,1190,10,10,41.1254,-98.2681
19810,Nevada,992,7,7,38.3135,-117.0554
19811,New Hampshire,1551,5,5,43.4525,-71.5639
19812,New Jersey,5617,8,8,40.2989,-74.521
19813,New Mexico,1619,14,14,34.8405,-106.2485
19814,New York,11719,58,58,42.1657,-74.9481
19815,North Carolina,4153,32,32,35.6301,-79.8064
19816,North Dakota,388,5,5,47.5289,-99.784
19817,Northern Mariana Islands,787,2,2,15.0979,145.6739
19818,Ohio,8500,28,28,40.3888,-82.7649
19819,Oklahoma,1453,0,0,35.5653,-96.9289
19820,Oregon,1099,38,38,44.572,-122.0709
19821,Pennsylvania,6918,73,73,40.5908,-77.2098
19822,Puerto Rico,165,0,0,18.2208,-66.5901
19823,Rhode Island,1468,2,2,41.6809,-71.5118
19824,South Carolina,1195,13,13,33.8569,-80.945
19825,South Dakota,384,8,8,44.2998,-99.4388
19826,Tennessee,0,0,0,35.7478,-86.6923
19827,Texas,3869,82,82,31.0545,-97.5635
19828,Utah,1397,10,10,40.15,-111.8624
19829,Vermont,486,1,1,44.0459,-72.7107
19830,Virgin Islands,6,0,0,18.3358,-64.8963
19831,Virginia,3074,30,30,37.7693,-78.17
19832,Washington,1632,38,38,47.4009,-121.4905
19833,West Virginia,1182,19,19,38.4912,-80.9545
19834,Wisconsin,5112,70,70,44.2685,-89.6165
19835,Wyoming,180,0,0,42.756,-107.3025
19836,Alabama,592,40,40,32.3182,-86.9023
19837,Alaska,448,0,0,61.3707,-152.4044
19838,American Samoa,0,0,0,-14.271,-170.132
19839,Arizona,3924,93,93,33.7298,-111.4312
19840,Arkansas,1093,21,21,34.9697,-92.3731
19841,California,3389,69,69,36.1162,-119.6816
19842,Colorado,2299,73,73,39.0598,-105.3111
19843,Connecticut,3280,26,26,41.5978,-72.7554
19844,Delaware,799,1,1,39.3185,-75.5071
19845,Diamond Princess,0,0,0,,
19846,District of Columbia,242,2,2,38.8974,-77.0268
19847,Florida,12984,19,19,27.7663,-81.6868
19848,Georgia,1959,25,25,33.0406,-83.6431
19849,Grand Princess,0,0,0,,
19850,Guam,7,0,0,13.4443,144.7937
19851,Hawaii,170,5,5,21.0943,-157.4983
19852,Idaho,371,15,15,44.2405,-114.4788
19853,Illinois,7530,35,35,40.3495,-88.9861
19854,Indiana,5266,60,60,39.8494,-86.2583
19855,Iowa,3371,0,0,42.0115,-93.2105
19856,Kansas,3794,62,62,38.5266,-96.7265
19857,Kentucky,2762,63,63,37.6681,-84.6701
19858,Louisiana,567,10,10,31.1695,-91.8678
19859,Maine,2149,8,8,44.6939,-69.3819
19860,Maryland,1712,0,0,39.0639,-76.8021
19861,Massachusetts,5666,28,28,42.2302,-71.5301
19862,Michigan,13788,266,266,43.3266,-84.5361
19863,Minnesota,4547,58,58,45.6945,-93.9002
19864,Mississippi,445,9,9,32.7416,-89.6787
19865,Missouri,3626,20,20,38.4561,-92.2884
19866,Montana,175,33,33,46.9219,-110.4544
19867,Nebraska,1096,19,19,41.1254,-98.2681
19868,Nevada,582,36,36,38.3135,-117.0554
19869,New Hampshire,1367,8,8,43.4525,-71.5639
19870,New Jersey,5463,17,17,40.2989,-74.521
19871,New Mexico,1446,13,13,34.8405,-106.2485
19872,New York,11327,80,80,42.1657,-74.9481
19873,North Carolina,3606,21,21,35.6301,-79.8064
19874,North Dakota,367,2,2,47.5289,-99.784
19875,Northern Mariana Islands,0,0,0,15.0979,145.6739
19876,Ohio,7359,17,17,40.3888,-82.7649
19877,Oklahoma,1711,11,11,35.5653,-96.9289
19878,Oregon,827,25,25,44.572,-122.0709
19879,Pennsylvania,11628,144,144,40.5908,-77.2098
19880,Puerto Rico,158,0,0,18.2208,-66.5901
19881,Rhode Island,1078,6,6,41.6809,-71.5118
19882,South Carolina,1428,28,28,33.8569,-80.945
19883,South Dakota,448,6,6,44.2998,-99.4388
19884,Tennessee,4375,53,53,35.7478,-86.6923
19885,Texas,15077,103,103,31.0545,-97.5635
19886,Utah,1330,8,8,40.15,-111.8624
19887,Vermont,736,3,3,44.0459,-72.7107
19888,Virgin Islands,10,0,0,18.3358,-64.8963
19889,Virginia,2848,27,27,37.7693,-78.17
19890,Washington,1535,19,19,47.4009,-121.4905
19891,West Virginia,1063,30,30,38.4912,-80.9545
19892,Wisconsin,6781,55,55,44.2685,-89.6165
19893,Wyoming,131,0,0,42.756,-107.3025
19894,Alabama,713,22,22,32.3182,-86.9023
19895,Alaska,0,0,0,61.3707,-152.4044
19896,American Samoa,0,0,0,-14.271,-170.132
19897,Arizona,3774,74,74,33.7298,-111.4312
19898,Arkansas,747,9,9,34.9697,-92.3731
19899,California,1968,23,23,36.1162,-119.6816
19900,Colorado,0,0,0,39.0598,-105.3111
19901,Connecticut,0,0,0,41.5978,-72.7554
19902,Delaware,725,7,7,39.3185,-75.5071
19903,Diamond Princess,0,0,0,,
19904,District of Columbia,0,0,0,38.8974,-77.0268
19905,Florida,0,0,0,27.7663,-81.6868
19906,Georgia,0,0,0,33.0406,-83.6431
19907,Grand Princess,0,0,0,,
19908,Guam,0,0,0,13.4443,144.7937
19909,Hawaii,189,8,8,21.0943,-157.4983
19910,Idaho,171,1,1,44.2405,-114.4788
19911,Illinois,1,0,0,40.3495,-88.9861
19912,Indiana,0,0,0,39.8494,-86.2583
19913,Iowa,483,0,0,42.0115,-93.2105
19914,Kansas,0,0,0,38.5266,-96.7265
19915,Kentucky,2304,55,55,37.6681,-84.6701
19916,Louisiana,0,0,0,31.1695,-91.8678
19917,Maine,1015,2,2,44.6939,-69.3819
19918,Maryland,1212,0,0,39.0639,-76.8021
19919,Massachusetts,0,0,0,42.2302,-71.5301
19920,Michigan,0,0,0,43.3266,-84.5361
19921,Minnesota,0,0,0,45.6945,-93.9002
19922,Mississippi,0,0,0,32.7416,-89.6787
19923,Missouri,2292,7,7,38.4561,-92.2884
19924,Montana,0,0,0,46.9219,-110.4544
19925,Nebraska,923,3,3,41.1254,-98.2681
19926,Nevada,0,0,0,38.3135,-117.0554
19927,New Hampshire,0,0,0,43.4525,-71.5639
19928,New Jersey,4596,25,25,40.2989,-74.521
19929,New Mexico,0,0,0,34.8405,-106.2485
19930,New York,8824,50,50,42.1657,-74.9481
19931,North Carolina,0,0,0,35.6301,-79.8064
19932,North Dakota,398,4,4,47.5289,-99.784
19933,Northern Mariana Islands,332,0,0,15.0979,145.6739
19934,Ohio,8072,27,27,40.3888,-82.7649
19935,Oklahoma,0,0,0,35.5653,-96.9289
19936,Oregon,0,0,0,44.572,-122.0709
19937,Pennsylvania,11052,156,156,40.5908,-77.2098
19938,Puerto Rico,0,0,0,18.2208,-66.5901
19939,Rhode Island,0,0,0,41.6809,-71.5118
19940,South Carolina,0,0,0,33.8569,-80.945
19941,South Dakota,0,0,0,44.2998,-99.4388
19942,Tennessee,0,0,0,35.7478,-86.6923
19943,Texas,3636,23,23,31.0545,-97.5635
19944,Utah,0,0,0,40.15,-111.8624
19945,Vermont,260,0,0,44.0459,-72.7107
19946,Virgin Islands,0,0,0,18.3358,-64.8963
19947,Virginia,0,0,0,37.7693,-78.17
19948,Washington,0,0,0,47.4009,-121.4905
19949,West Virginia,1134,0,0,38.4912,-80.9545
19950,Wisconsin,12,1,1,44.2685,-89.6165
19951,Wyoming,0,0,0,42.756,-107.3025
19952,Alabama,330,0,0,32.3182,-86.9023
19953,Alaska,0,0,0,61.3707,-152.4044
19954,American Samoa,0,0,0,-14.271,-170.132
19955,Arizona,3231,15,15,33.7298,-111.4312
19956,Arkansas,218,8,8,34.9697,-92.3731
19957,California,12733,5,5,36.1162,-119.6816
19958,Colorado,0,0,0,39.0598,-105.3111
19959,Connecticut,0,0,0,41.5978,-72.7554
19960,Delaware,644,0,0,39.3185,-75.5071
19961,Diamond Princess,0,0,0,,
19962,District of Columbia,0,0,0,38.8974,-77.0268
19963,Florida,0,0,0,27.7663,-81.6868
19964,Georgia,0,0,0,33.0406,-83.6431
19965,Grand Princess,0,0,0,,
19966,Guam,1,0,0,13.4443,144.7937
19967,Hawaii,215,5,5,21.0943,-157.4983
19968,Idaho,0,0,0,44.2405,-114.4788
19969,Illinois,0,0,0,40.3495,-88.9861
19970,Indiana,0,0,0,39.8494,-86.2583
19971,Iowa,0,0,0,42.0115,-93.2105
19972,Kansas,0,0,0,38.5266,-96.7265
19973,Kentucky,989,37,37,37.6681,-84.6701
19974,Louisiana,0,0,0,31.1695,-91.8678
19975,Maine,0,0,0,44.6939,-69.3819
19976,Maryland,1342,0,0,39.0639,-76.8021
19977,Massachusetts,0,0,0,42.2302,-71.5301
19978,Michigan,0,0,0,43.3266,-84.5361
19979,Minnesota,0,0,0,45.6945,-93.9002
19980,Mississippi,0,0,0,32.7416,-89.6787
19981,Missouri,1768,1,1,38.4561,-92.2884
19982,Montana,0,0,0,46.9219,-110.4544
19983,Nebraska,0,0,0,41.1254,-98.2681
19984,Nevada,0,0,0,38.3135,-117.0554
19985,New Hampshire,0,0,0,43.4525,-71.5639
19986,New Jersey,3842,8,8,40.2989,-74.521
19987,New Mexico,0,0,0,34.8405,-106.2485
19988,New York,8207,46,46,42.1657,-74.9481
19989,North Carolina,0,0,0,35.6301,-79.8064
19990,North Dakota,149,0,0,47.5289,-99.784
19991,Northern Mariana Islands,0,0,0,15.0979,145.6739
19992,Ohio,4972,31,31,40.3888,-82.7649
19993,Oklahoma,0,0,0,35.5653,-96.9289
19994,Oregon,0,0,0,44.572,-122.0709
19995,Pennsylvania,8391,45,45,40.5908,-77.2098
19996,Puerto Rico,134,2,2,18.2208,-66.5901
19997,Rhode Island,0,0,0,41.6809,-71.5118
19998,South Carolina,0,0,0,33.8569,-80.945
19999,South Dakota,0,0,0,44.2998,-99.4388
20000,Tennessee,0,0,0,35.7478,-86.6923
20001,Texas,1838,29,29,31.0545,-97.5635
20002,Utah,0,0,0,40.15,-111.8624
20003,Vermont,532,3,3,44.0459,-72.7107
20004,Virgin Islands,7,0,0,18.3358,-64.8963
20005,Virginia,0,0,0,37.7693,-78.17
20006,Washington,0,0,0,47.4009,-121.4905
20007,West Virginia,880,0,0,38.4912,-80.9545
20008,Wisconsin,0,0,0,44.2685,-89.6165
20009,Wyoming,0,0,0,42.756,-107.3025
20010,Alabama,294,0,0,32.3182,-86.9023
20011,Alaska,410,1,1,61.3707,-152.4044
20012,American Samoa,0,0,0,-14.271,-170.132
20013,Arizona,2391,4,4,33.7298,-111.4312
20014,Arkansas,275,17,17,34.9697,-92.3731
20015,California,6288,103,103,36.1162,-119.6816
20016,Colorado,4298,43,43,39.0598,-105.3111
20017,Connecticut,7893,0,0,41.5978,-72.7554
20018,Delaware,591,0,0,39.3185,-75.5071
20019,Diamond Princess,0,0,0,,
20020,District of Columbia,0,0,0,38.8974,-77.0268
20021,Florida,0,47,47,27.7663,-81.6868
20022,Georgia,3160,37,37,33.0406,-83.6431
20023,Grand Princess,0,0,0,,
20024,Guam,17,2,2,13.4443,144.7937
20025,Hawaii,150,0,0,21.0943,-157.4983
